Objectid ;Straat ;Type_en_merk ;Aantal ;geo_shape;geo_point_2d
1849;Keersoppermolen;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478638610482294, 51.44783159479454]}";51.4478315948,5.47863861048
1852;Keersoppermolen;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478193200208779, 51.44780201150638]}";51.4478020115,5.47819320021
1854;Keersoppermolen;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478249960741285, 51.44779309531691]}";51.4477930953,5.47824996074
1855;Keersoppermolen;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478266281136692, 51.44708352623112]}";51.4470835262,5.47826628114
2074;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.48532363922832, 51.444781178762355]}";51.4447811788,5.48532363923
2082;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485462758366195, 51.44484553715177]}";51.4448455372,5.48546275837
2087;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.48548358418387, 51.44474419930659]}";51.4447441993,5.48548358418
2090;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485494005888982, 51.44468761583125]}";51.4446876158,5.48549400589
2092;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485622743194818, 51.444826984241345]}";51.4448269842,5.48562274319
2093;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485624815083245, 51.444807243374704]}";51.4448072434,5.48562481508
2094;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485628972680753, 51.44478750074479]}";51.4447875007,5.48562897268
2098;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485649840888022, 51.44469932224402]}";51.4446993222,5.48564984089
2099;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485654007164426, 51.444676945925956]}";51.4446769459,5.48565400716
2101;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485615979941297, 51.44461908206329]}";51.4446190821,5.48561597994
2104;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.485554831231048, 51.444578343157715]}";51.4445783432,5.48555483123
2358;Stationsweg;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.482699572610697, 51.44259928496749]}";51.442599285,5.48269957261
2359;Stationsweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483121312621846, 51.44265404780022]}";51.4426540478,5.48312131262
2361;Stationsweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483197235722307, 51.442664043545385]}";51.4426640435,5.48319723572
2366;Stationsweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.48337669314863, 51.4426883266434]}";51.4426883266,5.48337669315
2370;Stationsweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483510128676672, 51.4427083419714]}";51.442708342,5.48351012868
2372;Stationsweg;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483567652342834, 51.44271691450703]}";51.4427169145,5.48356765234
2629;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473696600166126, 51.442707417939715]}";51.4427074179,5.47369660017
2631;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473712394175988, 51.44266993244264]}";51.4426699324,5.47371239418
2632;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473721169494842, 51.44264788570474]}";51.4426478857,5.47372116949
2633;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473729946884842, 51.44262693558211]}";51.4426269356,5.47372994688
2634;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47362660203901, 51.44299952975094]}";51.4429995298,5.47362660204
2635;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473674238838823, 51.44300611002982]}";51.44300611,5.47367423884
2638;Eindje;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473801255362554, 51.44302585358737]}";51.4430258536,5.47380125536
1856;Keersoppermolen;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478266241301011, 51.44706357142288]}";51.4470635714,5.4782662413
1857;Keersoppermolen;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478269756748813, 51.44704471943955]}";51.4470447194,5.47826975675
1858;Keersoppermolen;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.478269716911652, 51.44702476463122]}";51.4470247646,5.47826971691
