Objectid ;Straat ;Type_en_merk ;Aantal ;Lon;Lat;geo_point_2d
712;Beatrix de Rijkweg;Parkeerplaats;1;5,398378643;51,45712799;"51,4571279926;5,3983786431"
727;Adriaan Mulderweg;Parkeerplaats;1;5,397718552;51,45457452;"51,4545745197;5,39771855164"
732;Adriaan Mulderweg;Parkeerplaats;1;5,397869664;51,4548331;"51,4548331005;5,39786966356"
683;Freddy van Riemsdijkweg;Parkeerplaats;1;5,397214084;51,45704326;"51,4570432574;5,39721408443"
688;Beatrix de Rijkweg;Parkeerplaats;1;5,397747118;51,45673403;"51,4567340259;5,39774711834"
705;Beatrix de Rijkweg;Parkeerplaats;1;5,39787991;51,45681982;"51,4568198193;5,39787991014"
709;Beatrix de Rijkweg;Parkeerplaats;1;5,398194722;51,45701201;"51,4570120118;5,39819472156"
738;Adriaan Mulderweg;Parkeerplaats;1;5,397471281;51,45414068;"51,4541406774;5,39747128149"
739;Adriaan Mulderweg;Parkeerplaats;1;5,397502686;51,4541946;"51,4541945975;5,39750268629"
741;Adriaan Mulderweg;Parkeerplaats;1;5,397027775;51,45336001;"51,4533600061;5,3970277753"
746;Adriaan Mulderweg;Parkeerplaats;1;5,397172995;51,4536186;"51,4536185973;5,39717299503"
748;Adriaan Mulderweg;Parkeerplaats;1;5,39686883;51,45309039;"51,4530903867;5,39686882991"
752;Adriaan Mulderweg;Parkeerplaats;1;5,396123263;51,45234896;"51,4523489639;5,39612326349"
758;Adriaan Mulderweg;Parkeerplaats;1;5,396448946;51,4526345;"51,4526344986;5,39644894614"
762;Adriaan Mulderweg;Parkeerplaats;1;5,395927069;51,45217004;"51,4521700418;5,39592706892"
763;Adriaan Mulderweg;Parkeerplaats;1;5,395976121;51,45221415;"51,4522141544;5,3959761209"
826;Jan Hilgersweg;Parkeerplaats;1;5,390208997;51,45343288;"51,4534328834;5,3902089972"
827;Jan Hilgersweg;Parkeerplaats;1;5,390289691;51,45339711;"51,4533971062;5,39028969083"
828;Jan Hilgersweg;Parkeerplaats;1;5,389027293;51,45395007;"51,4539500651;5,38902729342"
831;Jan Hilgersweg;Parkeerplaats;1;5,389230319;51,45386061;"51,453860615;5,38923031948"
838;Jan Hilgersweg;Parkeerplaats;1;5,389748297;51,45363618;"51,4536361834;5,38974829727"
840;Jan Hilgersweg;Parkeerplaats;1;5,389896652;51,4535695;"51,4535695017;5,38989665157"
842;Jan Hilgersweg;Parkeerplaats;1;5,390016391;51,45351583;"51,4535158272;5,39001639068"
844;Jan Hilgersweg;Parkeerplaats;1;5,388696727;51,45409481;"51,4540948063;5,38869672693"
846;Jan Hilgersweg;Parkeerplaats;1;5,38889715;51,45400536;"51,4540053567;5,38889715022"
853;Jan Hilgersweg;Parkeerplaats;1;5,389243344;51,45395819;"51,4539581867;5,38924334401"
860;Luchthavenweg;Parkeerplaats;1;5,389376142;51,45500713;"51,4550071255;5,38937614232"
863;Luchthavenweg;Parkeerplaats;1;5,389516713;51,45512909;"51,4551290897;5,38951671307"
866;Luchthavenweg;Parkeerplaats;1;5,389074184;51,4547388;"51,4547388019;5,38907418368"
766;Adriaan Mulderweg;Parkeerplaats;1;5,395307115;51,45161611;"51,4516161075;5,39530711483"
768;Adriaan Mulderweg;Parkeerplaats;1;5,395454254;51,45175214;"51,4517521403;5,39545425374"
774;Adriaan Mulderweg;Parkeerplaats;1;5,395776;51,45203645;"51,4520364548;5,39577600021"
776;Jan Hilgersweg;Parkeerplaats;1;5,394895975;51,45148566;"51,4514856569;5,3948959753"
780;Jan Hilgersweg;Parkeerplaats;1;5,39458341;51,45151631;"51,4515163112;5,3945834097"
786;Jan Hilgersweg;Parkeerplaats;1;5,394272888;51,45165164;"51,4516516377;5,39427288828"
787;Jan Hilgersweg;Parkeerplaats;1;5,392462891;51,45244315;"51,4524431543;5,39246289149"
788;Jan Hilgersweg;Parkeerplaats;1;5,392534404;51,45241251;"51,4524125085;5,3925344036"
789;Jan Hilgersweg;Parkeerplaats;1;5,392622244;51,45237549;"51,4523754889;5,39262224359"
791;Jan Hilgersweg;Parkeerplaats;1;5,392775452;51,45230911;"51,452309109;5,39277545233"
796;Jan Hilgersweg;Parkeerplaats;1;5,393184035;51,45212527;"51,4521252694;5,39318403467"
799;Jan Hilgersweg;Parkeerplaats;1;5,393463922;51,45200526;"51,4520052643;5,39346392154"
801;Jan Hilgersweg;Parkeerplaats;1;5,393901098;51,45181632;"51,451816324;5,39390109776"
802;Jan Hilgersweg;Parkeerplaats;1;5,393978721;51,45178058;"51,4517805804;5,39397872137"
810;Jan Hilgersweg;Parkeerplaats;1;5,39128413;51,45296146;"51,4529614552;5,39128413028"
815;Jan Hilgersweg;Parkeerplaats;1;5,391668197;51,45279421;"51,452794215;5,39166819679"
818;Jan Hilgersweg;Parkeerplaats;1;5,390776411;51,45318405;"51,4531840506;5,39077641092"
819;Jan Hilgersweg;Parkeerplaats;1;5,390849292;51,45315315;"51,4531531451;5,39084929202"
820;Jan Hilgersweg;Parkeerplaats;1;5,390919569;51,45312225;"51,4531222487;5,39091956901"
869;Luchthavenweg;Parkeerplaats;1;5,3889154;51,45459406;"51,4545940602;5,38891540022"
872;Luchthavenweg;Parkeerplaats;1;5,388782645;51,4544786;"51,454478603;5,3887826452"
873;Luchthavenweg;Parkeerplaats;1;5,388725368;51,45442656;"51,4544265596;5,38872536802"
874;Luchthavenweg;Parkeerplaats;1;5,389670637;51,45526846;"51,4552684644;5,38967063704"
